File Name,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Title#1,Image Title Type#1,Image Description#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Location Name 1#1,Location Type 1#1,Location Vocab 1#1,Location Refid 1#1,Location Extent 1#1,Collection Name#1,Work Repository Holding Institution#1,Image Rights#1,Image Measurement#1,Image Measurement Type#1,Image Measurement Unit#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Title#1,Work Title Type#1,Creation Date#1,View Date#1,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Technique#1,Technique Vocab#1,Technique Refid#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Relation Type#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
mac_01002a.tif,"Rojas-Sanders, Alex",personal,scanning technician,House at Dysart,generalView,"Pencil drawing of a house in Dysart, Scotland.",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dysart (Fife, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n88278791,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","57,209,460",fileSize,bytes,2007-05-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,At Dyfont,creator,1883-08-29,1883-08-29,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194917,4779,mac_01002a.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194917~110944
mac_01002b.tif,"Rojas-Sanders, Alex",personal,scanning technician,Pitteadie Castle,generalView,Watercolored sketch of Pitteadie Castle ruins at Fifeshire,architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Fife (Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n81083048,second-order administrative division,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","56,831,784",fileSize,bytes,2007-05-18,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Pitteadie Castle,creator,1883-08-28,1883-08-28,watercolor (paint),medium,aat,http://vocab.getty.edu/page/aat/300015045,painting (image-making),aat,http://vocab.getty.edu/page/aat/300054216,watercolors (paintings),aat,http://vocab.getty.edu/page/aat/300078925,relatedTo,194935,4779,mac_01002b.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194935~110945
mac_01003.tif,"Rojas-Sanders, Alex",personal,scanning technician,Tower of Collegiate Church at St. Andrew's,generalView,"Pencil drawing of the Collegiate Church Tower at St. Andrew's, Scotland.",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"University of St. Andrews (Saint Andrews, Fife, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80036687,college,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","145,197,432",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Tower of Collegiate Church. St. Andrew's.,creator,1883-08-31,1883-08-31,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194719,4779,mac_01003.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194719~110946
mac_01004.tif,"Rojas-Sanders, Alex",personal,scanning technician,Jedburgh Abbey,generalView,"Pencil sketch of two bays of the nave at Jedburgh Abbey, in Jedburgh, Roxburghshire, Scotland.",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Jedburgh Abbey (Scottish Borders, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n97012578,ruins,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","144,810,624",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Jedburgh Abbey. 2 Bays of nave.,creator,1884-07-22,1884-07-22,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194737,4779,mac_01004.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194737~110947
mac_01005.tif,"Rojas-Sanders, Alex",personal,scanning technician,"Dryburgh Abbey, exterior of St. Mary's Aisle",generalView,"Pencil sketch of the exterior of St. Mary's Aisle at Dryburgh Abbey, Dryburgh, Scotland.",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dryburgh Abbey (Scottish Borders, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n85077808,ruins,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,848,340",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Dryburgh Abbey. Exterior of St. Mary's Aisle.,creator,1884-07-26,1884-07-26,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194755,4779,mac_01005.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194755~110948
mac_01006.tif,"Rojas-Sanders, Alex",personal,scanning technician,Dunblane Cathedral stalls,generalView,"Pencil sketch of stalls in Dunblane Cathedral, Dunblane, Scotland. (Note on back: ""Chosen by A.A.S.B. [Architectural Association Sketch Book] Committee 16/2/85 for 'Ink-[illegible],' after the mouldings & fig. dimensions (& writing) have been sharpened up or inked in so as to come out clearly."")",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dunblane Cathedral (Dunblane, Stirling, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/nr96007269,church,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","137,965,252",fileSize,bytes,2007-04-26,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Stalls in Dunblane Cathedral,creator,,,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194431,4779,mac_01006.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194431~110949
mac_01007.tif,"Rojas-Sanders, Alex",personal,scanning technician,Dunblane Cathedral,generalView,"Image of a page from the November 21, 1885 issue of The Builder magazine. Depicts a photograph of a (probable) pencil sketch of Dunblane Cathedral as drawn by Thomas MacLaren. Caption reads: ""Dunblane Cathedral. Drawn by Mr. T. MacLaren. Pugin Travelling Studentship, 1885. Medal of Merit. Ink Photo, Sprague & Co., London.""",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dunblane Cathedral (Dunblane, Stirling, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/nr96007269,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","158,754,244",fileSize,bytes,2007-05-24,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,[Dunblane Cathedral],creator,,,printing ink,medium,aat,http://vocab.getty.edu/page/aat/300187371,printing,aat,http://vocab.getty.edu/page/aat/300199635,tear sheets,aat,http://vocab.getty.edu/page/aat/300112003,relatedTo,195115,4779,mac_01007.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~195115~110950
mac_01008.tif,"Rojas-Sanders, Alex",personal,scanning technician,Dryburgh Abbey. St. Mary's Aisle,generalView,"Pencil drawing of St. Mary's Aisle at Dryburgh Abbey. (Note on the back: ""Chosen for Transfer by {A.A.S.B.} COMMITTEE. 16/2/85"")",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dryburgh Abbey (Scottish Borders, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n85077808,ruins,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","144,419,636",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Dryburgh Abbey. St. Mary's Aisle,creator,,1884-07-25,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194773,4779,mac_01008.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194773~110951
mac_01009.tif,"Rojas-Sanders, Alex",personal,scanning technician,Earlshall at Leuchars,generalView,"Pencil drawing of Earlshall Castle at Leuchars, Scotland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Leuchars (Fife, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/nr2003029264,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","150,694,460",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Earls Hall, Leuchars",creator,1883-09-01,1883-09-01,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194791,4779,mac_01009.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194791~110952
mac_01010.tif,"Rojas-Sanders, Alex",personal,scanning technician,Arcade of Melrose Abbey,generalView,"Pencil drawing of floral architectural element of arcade terminal wall in cloisters, at Melrose Abbey, Melrose, Roxburghshire, Scotland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Melrose Abbey (Scottish Borders, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n81128300,ruins,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","137,872,948",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Melrose Abbey. Terminal Wall Arcade, Clositers",creator,1884-07-29,1884-07-29,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194809,4779,mac_01010.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194809~110953
mac_01011a.tif,"Rojas-Sanders, Alex",personal,scanning technician,Pulpit of Donatello of Prato Cathedral,generalView,"Pencil drawing of part of architectural design by Donatello on external pulpit of Prato cathedral at Prato near Florence, Tuscany, Italy",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Duomo di Prato (Prato, Prato province, Tuscany, Italy, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n80106872,cathedral,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","48,533,628",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Part of pulpit outside Cathedral at Prato near Florence by Donatello, 1435",creator,,1886,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194827,4779,mac_01011a.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194827~110954
mac_01011b.tif,"Rojas-Sanders, Alex",personal,scanning technician,Staircase of Linlithgow Palace,generalView,"Pencil drawing of the staircase of Linlithgow Palace, Scotland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Linlithgow Palace (Linlithgow, West Lothian, Scotland, United Kingdom, Europe)",geographic,lcsh,http://id.loc.gov/authorities/subjects/sh2004010538,ruins,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","48,934,968",fileSize,bytes,2007-05-17,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Staircase. Linlithgow Palace,creator,,,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194845,4779,mac_01011b.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194845~110955
mac_01012.tif,"Rojas-Sanders, Alex",personal,scanning technician,Old tower of Parish Church,generalView,"Pencil drawing of the old tower of parish church, Pittenweem, Scotland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Pittenweem (Fife, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n88187258,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","143,660,908",fileSize,bytes,2007-05-11,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Old tower Parish Church. Pittenweem,creator,1883-08-30,1883-08-30,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194665,4779,mac_01012.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194665~110956
mac_01013.tif,"Rojas-Sanders, Alex",personal,scanning technician,Church at St. Ninians,generalView,"Pencil drawing of an old church at St. Ninians, Stirling, Scotland",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Saint Ninians (Stirling, Scotland, United Kingdom, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/nr2003022216,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","144,668,524",fileSize,bytes,2007-05-11,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,Old Church. St. Ninian's,creator,1883-08-29,1883-08-29,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194683,4779,mac_01013.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194683~110957
mac_01015a.tif,"Rojas-Sanders, Alex",personal,scanning technician,Window details of building at Dijon,generalView,"Pencil drawing of architectural element of the window of building at Dijon, France",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dijon (Burgundy, France, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n79065184,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","36,462,088",fileSize,bytes,2007-05-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,At Dijon,creator,1886-03-20,1886-03-20,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194449,4779,mac_01015a.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194449~110958
mac_01015b.tif,"Rojas-Sanders, Alex",personal,scanning technician,Spire of St. Jean,generalView,"Pencil drawing of the Spire of St. Jean at Dijon, France",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dijon (Burgundy, France, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n79065184,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","35,401,880",fileSize,bytes,2007-05-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"Spire of St. Jean, Dijon",creator,1886-03-20,1886-03-20,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194467,4779,mac_01015b.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194467~110959
mac_01015c.tif,"Rojas-Sanders, Alex",personal,scanning technician,Hotel de Ville at Dijon,generalView,"Pencil drawing of the hotel de Ville at Dijon, France",architectural drawings (visual works),descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300034787,grand tours,descriptiveTopic,aat,http://vocab.getty.edu/page/aat/300054796,"Dijon (Burgundy, France, Europe)",geographic,lcnaf,http://id.loc.gov/authorities/names/n79065184,inhabited place,Thomas MacLaren Collection of Architectural Drawings,University of Colorado Boulder Libraries Rare and Distinctive Collections,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information. http://rightsstatements.org/vocab/NoC-US/1.0/","36,357,872",fileSize,bytes,2007-05-01,other,digital images,aat,http://vocab.getty.edu/page/aat/300215302,"MacLaren, Thomas, 1863-1928",lcnaf,http://id.loc.gov/authorities/names/no2007052477,personal,Artist,lcr,https://id.loc.gov/vocabulary/relators/art.html,"At the Hotel de Ville, Dijon",creator,1886-03-20,1886-03-20,graphite (mineral),medium,aat,http://vocab.getty.edu/page/aat/300011098,drawing (image-making),aat,http://vocab.getty.edu/page/aat/300054196,drawings (visual works),aat,http://vocab.getty.edu/page/aat/300033973,relatedTo,194485,4779,mac_01015c.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~36~36~194485~110960
